OrderID,Name,City,Category,Product,Quantity,Unit Pice,Discount,Total Sales,Payment Method,Returned,Dates,Day,Month
2,Taha Nisar,Lahore,Sports,Bat,5,1388,20,5552.0,Card,No,2026-07-09,10,7
2,Eman Imran,Faisalabad,Furniture,Bed,4,22328,10,80380.8,Card,Yes,2026-06-22,31,6
2,Ali Moiz,Karachi,Grocery,Milk,4,2589,10,9320.4,Online,Yes,2026-03-01,19,3
2,Tanveer Azhar,Rawalpindi,Sports,Wickets,5,8530,15,36252.5,Cash,No,2026-07-30,1,7
2,Jashaid Junaid,Peshawar,Grocery,Milk,5,7544,0,37720.0,Online,No,2026-06-02,6,6
2,Iqra Azhar,Rawalpindi,Clothing,Jacket,4,45938,20,147001.6,Online,Yes,2026-07-24,28,7
2,Jashaid Ahmed,Faisalabad,Grocery,Rice,5,30286,0,151430.0,Card,Yes,2026-11-16,8,11
2,Taha Junaid,Multan,Electronics,Laptop,4,31023,20,99273.6,Card,Yes,2026-02-13,31,2
2,Zain Shahab,Peshawar,Furniture,Desk,4,45349,15,154186.6,Card,Yes,2026-02-12,13,2
2,Taha Ahmed,Peshawar,Electronics,Mobile,3,49620,5,141417.0,Cash,No,2026-04-02,14,4
2,Jashaid Shahab,Islamabad,Grocery,Eggs,5,5150,15,21887.5,Online,Yes,2026-06-12,12,6
2,Zulaiha Malik,Faisalabad,Grocery,Rice,3,5061,0,15183.0,Cash,No,2026-08-05,9,8
2,Tanveer Moiz,Lahore,Electronics,Mobile,2,17887,15,30407.9,Cash,No,2026-02-07,29,2
2,Zainab Shahab,Multan,Furniture,Table,5,49139,5,233410.25,Online,No,2026-02-12,17,2
2,Eman Qasim,Faisalabad,Clothing,Pant,4,25894,5,98397.2,Card,No,2026-11-01,29,11
2,Waleed Malik,Faisalabad,Furniture,Bed,4,6323,5,24027.4,Cash,No,2026-11-20,21,11
2,Zainab Imran,Faisalabad,Furniture,Table,3,16715,0,50145.0,Cash,No,2026-12-18,16,12
2,James Malik,Karachi,Electronics,SmartWatch,4,28321,20,90627.2,Card,Yes,2026-06-02,14,6
2,James Nisar,Islamabad,Furniture,Table,5,39892,0,199460.0,Card,No,2026-07-31,10,7
2,Tanveer Junaid,Faisalabad,Furniture,Table,1,19382,15,16474.7,Card,No,2026-08-09,12,8
2,Sara Tariq,Peshawar,Grocery,Eggs,4,48554,20,155372.8,Card,Yes,2026-12-03,29,12
2,Zainab Qamar,Peshawar,Clothing,Shoes,2,44810,0,89620.0,Cash,No,2026-02-25,26,2
2,Eman Tariq,Islamabad,Grocery,Milk,4,12775,20,40880.0,Card,No,2026-11-24,13,11
2,Jashaid Tariq,Rawalpindi,Grocery,Bread,3,1576,15,4018.8,Card,No,2026-08-04,15,8
2,Zain Moiz,Peshawar,Electronics,Headphones,1,36460,15,30991.0,Card,Yes,2026-10-14,30,10
2,John Sohail,Karachi,Grocery,Rice,3,42070,20,100968.0,Card,Yes,2026-05-16,20,5
2,Sara Qamar,Rawalpindi,Clothing,Jacket,5,35243,20,140972.0,Online,No,2026-03-19,10,3
2,John Malik,Islamabad,Electronics,Headphones,3,2861,0,8583.0,Card,Yes,2026-07-07,13,7
2,Ahmed Khan,Lahore,Sports,Tennis Ball,2,26716,20,42745.6,Cash,No,2026-12-11,29,12
2,Zulaiha Shahab,Peshawar,Clothing,Shoes,3,12221,5,34829.85,Cash,Yes,2026-10-20,19,10
2,Tanveer Nasir,Multan,Grocery,Bread,2,14728,0,29456.0,Online,Yes,2026-05-27,8,5
2,Zulaiha Kamran,Islamabad,Clothing,Pant,5,34283,10,154273.5,Online,Yes,2026-03-20,12,3
2,Ali Khan,Faisalabad,Furniture,Bed,1,18714,0,18714.0,Online,No,2026-07-24,23,7
2,Ahmed Malik,Multan,Grocery,Bread,4,43458,10,156448.8,Card,Yes,2026-01-09,10,1
2,Ali Malik,Faisalabad,Sports,Tennis Ball,2,17133,0,34266.0,Online,Yes,2026-05-29,11,5
2,Iqra Junaid,Karachi,Electronics,SmartWatch,4,7162,10,25783.2,Online,Yes,2026-08-11,26,8
2,Eman Malik,Rawalpindi,Sports,Football,5,23989,15,101953.25,Online,Yes,2026-08-30,23,8
2,Zulaiha Junaid,Faisalabad,Furniture,Bed,1,32441,15,27574.85,Cash,No,2026-12-28,29,12
2,Waleed Nisar,Rawalpindi,Sports,Tennis Ball,3,8466,0,25398.0,Online,Yes,2026-02-18,20,2
2,Usman Moiz,Peshawar,Clothing,Jacket,4,21553,15,73280.2,Online,Yes,2026-11-06,2,11
2,Waleed Kamran,Peshawar,Electronics,Mobile,3,47086,15,120069.3,Card,No,2026-01-30,18,1
2,Jashaid Qasim,Peshawar,Sports,Gloves,4,6726,15,22868.4,Online,No,2026-08-25,1,8
2,Peter Junaid,Lahore,Furniture,Desk,3,16326,0,48978.0,Online,Yes,2026-01-29,8,1
2,Usman Moiz,Multan,Electronics,Laptop,5,44443,15,188882.75,Online,No,2026-09-08,13,9
2,Taha Kamran,Rawalpindi,Sports,Gloves,3,1421,0,4263.0,Online,Yes,2026-11-20,28,11
2,Javaid Usmani,Islamabad,Electronics,SmartWatch,3,39551,10,106787.7,Cash,Yes,2026-01-15,14,1
2,John Nisar,Lahore,Clothing,T-shirts,5,33241,10,149584.5,Card,No,2026-05-18,15,5
2,John Qamar,Lahore,Grocery,Milk,3,4808,5,13702.8,Card,Yes,2026-10-17,29,10
2,Peter Junaid,Lahore,Furniture,Bed,3,43015,10,116140.5,Card,Yes,2026-01-15,14,1
2,Eman Qamar,Lahore,Sports,Tennis Ball,4,11326,0,45304.0,Cash,No,2026-03-12,24,3
2,John Imran,Rawalpindi,Clothing,Jacket,5,2570,10,11565.0,Cash,Yes,2026-05-28,9,5
2,Zain Ahmed,Multan,Grocery,Milk,2,38652,10,69573.6,Online,No,2026-06-22,4,6
2,Tanveer Hashir,Islamabad,Sports,Gloves,2,7270,15,12359.0,Cash,No,2026-07-07,16,7
2,Zain Khan,Rawalpindi,Clothing,Jacket,4,30315,20,97008.0,Card,Yes,2026-06-07,27,6
2,James Khan,Multan,Grocery,Rice,2,5012,20,8019.2,Online,No,2026-04-15,11,4
2,Peter Qasim,Lahore,Furniture,Sofa,1,48314,20,38651.2,Online,No,2026-01-28,21,1
2,Tanveer Junaid,Multan,Furniture,Sofa,3,35115,5,100077.75,Online,Yes,2026-03-24,13,3
2,Ahmed Qasim,Islamabad,Clothing,Pant,3,40411,5,115171.35,Cash,Yes,2026-06-22,17,6
2,Zain Sohail,Peshawar,Grocery,Eggs,1,46135,5,43828.25,Online,Yes,2026-06-20,15,6
2,Javaid Nasir,Multan,Grocery,Bread,2,32901,15,55931.7,Card,No,2026-06-08,24,6
2,Eman Moiz,Islamabad,Furniture,Chair,2,33723,5,64073.7,Cash,Yes,2026-08-14,6,8
2,John Nisar,Karachi,Sports,Tennis Ball,1,48763,15,41448.55,Card,No,2026-08-09,6,8
2,Usman Nisar,Rawalpindi,Sports,Wickets,5,34037,15,144657.25,Card,No,2026-07-09,10,7
2,Iqra Moiz,Islamabad,Clothing,T-shirts,2,10464,15,17788.8,Cash,No,2026-02-23,5,2
2,Jashaid Malik,Multan,Sports,Basket Ball,2,6359,5,12082.1,Card,No,2026-04-10,11,4
2,Zainab Imran,Peshawar,Sports,Basket Ball,2,12621,5,23979.9,Online,Yes,2026-12-23,23,12
2,Zain Nasir,Rawalpindi,Sports,Tennis Ball,4,1046,15,3556.4,Online,Yes,2026-07-14,8,7
2,Ahmed Moiz,Peshawar,Clothing,T-shirts,4,39686,20,126995.2,Card,Yes,2026-12-04,2,12
2,Zainab Qamar,Multan,Electronics,Laptop,2,33495,20,53592.0,Card,Yes,2026-10-18,21,10
2,Sara Nisar,Rawalpindi,Grocery,Bread,4,3133,0,12532.0,Cash,Yes,2026-06-23,9,6
2,Iqra Qamar,Lahore,Clothing,Pant,4,30404,0,121616.0,Card,Yes,2026-10-19,16,10
2,Jashaid Kamran,Rawalpindi,Clothing,T-shirts,4,10861,5,41271.8,Cash,Yes,2026-03-11,1,3
2,John Nisar,Karachi,Sports,Football,1,18732,20,14985.6,Online,No,2026-04-23,14,4
2,James Ahmed,Multan,Furniture,Chair,1,13495,20,10796.0,Card,No,2026-02-01,27,2
2,Usman Qamar,Lahore,Grocery,Rice,5,36696,5,174306.0,Online,No,2026-07-11,2,7
2,John Nisar,Faisalabad,Grocery,Eggs,3,22779,10,61503.3,Online,No,2026-04-21,16,4
2,Zain Moiz,Multan,Sports,Tennis Ball,5,15510,15,65917.5,Cash,No,2026-02-12,5,2
2,Eman Tariq,Faisalabad,Sports,Basket Ball,5,37076,5,176111.0,Online,Yes,2026-08-04,18,8
2,Javaid Usmani,Multan,Grocery,Eggs,2,45397,15,77174.9,Card,No,2026-06-03,8,6
2,Zain Moiz,Multan,Electronics,Laptop,4,8042,15,27342.8,Cash,No,2026-11-27,27,11
2,Eman Shahab,Rawalpindi,Clothing,T-shirts,5,22904,0,114520.0,Online,Yes,2026-03-21,13,3
2,Zulaiha Imran,Islamabad,Clothing,Jacket,1,7564,5,7185.8,Cash,No,2026-03-02,12,3
2,Zainab Malik,Islamabad,Grocery,Bread,4,16796,0,67184.0,Cash,No,2026-02-02,29,2
2,Usman Malik,Islamabad,Furniture,Sofa,2,22284,15,37882.8,Online,Yes,2026-04-02,4,4
2,Sara Khan,Rawalpindi,Clothing,Pant,5,17753,5,84326.75,Cash,No,2026-09-26,12,9
2,Ali Tariq,Multan,Clothing,Pant,4,33502,5,127307.6,Card,Yes,2026-03-25,19,3
2,Sara Sohail,Peshawar,Electronics,Laptop,4,26199,0,104796.0,Card,No,2026-11-22,30,11
2,Zulaiha Junaid,Faisalabad,Electronics,Laptop,2,14014,0,28028.0,Cash,No,2026-10-14,7,10
2,Jashaid Moiz,Karachi,Furniture,Bed,4,34818,15,118381.2,Cash,No,2026-04-26,26,4
2,Zulaiha Usmani,Islamabad,Grocery,Eggs,5,49362,20,197448.0,Card,Yes,2026-11-15,15,11
2,James Nasir,Lahore,Clothing,T-shirts,5,18205,10,81922.5,Card,No,2026-05-10,25,5
2,Taha Ahmed,Faisalabad,Clothing,T-shirts,5,34711,20,138844.0,Cash,Yes,2026-08-18,17,8
2,Sara Usmani,Lahore,Furniture,Desk,3,24886,0,74658.0,Online,No,2026-03-27,20,3
2,Waleed Qasim,Karachi,Grocery,Eggs,3,49682,20,119236.8,Cash,Yes,2026-11-22,24,11
2,Zulaiha Moiz,Islamabad,Electronics,Laptop,3,4496,10,12139.2,Online,Yes,2026-03-08,14,3
2,Jashaid Malik,Multan,Furniture,Chair,5,48065,10,216292.5,Cash,Yes,2026-06-01,11,6
2,Javaid Imran,Faisalabad,Furniture,Sofa,5,26861,15,114159.25,Online,Yes,2026-07-13,31,7
2,Waleed Nisar,Rawalpindi,Furniture,Chair,5,43412,0,217060.0,Card,No,2026-12-01,16,12
2,Zain Khan,Karachi,Grocery,Rice,3,27532,20,66076.8,Online,No,2026-10-14,5,10
2,Javaid Qamar,Rawalpindi,Sports,Football,1,45800,5,43510.0,Online,No,2026-03-02,16,3
2,James Junaid,Karachi,Clothing,Jacket,1,38859,0,38859.0,Card,No,2026-10-11,17,10
2,Ali Tariq,Islamabad,Clothing,Pant,1,40053,20,32042.4,Card,Yes,2026-07-24,23,7
2,Ahmed Nisar,Faisalabad,Furniture,Desk,1,3270,15,2779.5,Card,No,2026-05-15,9,5
2,James Imran,Rawalpindi,Sports,Basket Ball,5,28698,10,129141.0,Cash,No,2026-02-22,5,2
2,Zainab Shahab,Faisalabad,Grocery,Bread,5,29375,15,124843.75,Card,No,2026-09-02,8,9
2,James Moiz,Lahore,Sports,Bat,3,45285,0,135855.0,Cash,Yes,2026-03-25,8,3
2,Zulaiha Imran,Peshawar,Electronics,Headphones,5,7693,5,36541.75,Online,Yes,2026-04-19,26,4
2,Usman Malik,Faisalabad,Grocery,Rice,5,20666,5,98163.5,Online,Yes,2026-12-04,30,12
2,Iqra Usmani,Rawalpindi,Grocery,Rice,4,49312,0,197248.0,Cash,Yes,2026-09-26,13,9
2,James Imran,Rawalpindi,Furniture,Sofa,5,27552,15,117096.0,Cash,No,2026-07-06,9,7
2,Javaid Moiz,Peshawar,Clothing,Shoes,2,12238,0,24476.0,Online,No,2026-04-18,3,4
2,Zain Kamran,Lahore,Grocery,Rice,5,29803,15,126662.75,Online,Yes,2026-09-17,23,9
2,Iqra Moiz,Peshawar,Electronics,Headphones,5,20214,10,90963.0,Online,No,2026-09-09,21,9
2,Zain Azhar,Karachi,Sports,Wickets,2,42749,20,68398.4,Card,Yes,2026-11-18,21,11
2,Taha Khan,Rawalpindi,Grocery,Rice,2,922,5,1751.8,Online,No,2026-10-26,17,10
2,Sara Qasim,Faisalabad,Grocery,Rice,1,40857,10,36771.3,Card,Yes,2026-04-30,19,4
2,Waleed Khan,Multan,Grocery,Bread,5,585,15,2486.25,Cash,No,2026-01-18,11,1
2,Waleed Junaid,Rawalpindi,Clothing,Jacket,2,43084,20,68934.4,Card,No,2026-03-24,18,3
2,Sara Malik,Peshawar,Sports,Gloves,3,34695,5,98880.75,Card,Yes,2026-08-21,8,8
2,Javaid Nasir,Multan,Grocery,Rice,3,24962,15,63653.1,Cash,Yes,2026-10-02,17,10
2,James Usmani,Peshawar,Clothing,Pant,3,3716,0,11148.0,Online,Yes,2026-12-08,9,12
2,Tanveer Tariq,Islamabad,Clothing,Jacket,1,37942,20,30353.6,Card,No,2026-01-20,19,1
2,Ahmed Shahab,Faisalabad,Furniture,Bed,2,35462,0,70924.0,Online,Yes,2026-03-28,28,3
2,Iqra Imran,Peshawar,Sports,Wickets,1,10756,10,9680.4,Card,Yes,2026-08-28,12,8
2,Jashaid Kamran,Lahore,Grocery,Milk,2,44634,15,75877.8,Cash,Yes,2026-01-10,28,1
2,James Kamran,Karachi,Clothing,Shoes,5,20179,15,85760.75,Online,No,2026-05-21,23,5
2,Iqra Shahab,Peshawar,Sports,Gloves,3,42887,10,115794.9,Online,Yes,2026-06-01,2,6
2,Waleed Malik,Karachi,Grocery,Rice,2,536,0,1072.0,Online,No,2026-03-18,26,3
2,Zulaiha Qasim,Lahore,Furniture,Table,1,33484,0,33484.0,Cash,Yes,2026-04-30,27,4
2,Iqra Shahab,Lahore,Sports,Basket Ball,5,9445,20,37780.0,Online,Yes,2026-06-18,1,6
2,Zainab Qamar,Lahore,Furniture,Table,3,29846,5,85061.1,Card,No,2026-10-26,12,10
2,John Junaid,Faisalabad,Sports,Football,1,8937,20,7149.6,Cash,Yes,2026-03-13,25,3
2,Javaid Azhar,Multan,Sports,Football,5,4091,5,19432.25,Card,No,2026-05-22,6,5
2,Zulaiha Tariq,Peshawar,Sports,Gloves,1,27556,20,22044.8,Card,No,2026-07-03,26,7
2,Iqra Nasir,Karachi,Grocery,Rice,3,30208,5,86092.8,Cash,Yes,2026-11-07,16,11
2,Usman Tariq,Islamabad,Electronics,SmartWatch,3,35930,20,86232.0,Cash,Yes,2026-06-22,15,6
2,Iqra Kamran,Multan,Electronics,SmartWatch,3,41600,15,106080.0,Online,Yes,2026-11-22,4,11
2,Sara Khan,Faisalabad,Electronics,SmartWatch,3,48699,15,124182.45,Card,No,2026-12-10,8,12
2,Ali Shahab,Lahore,Furniture,Bed,4,33267,0,133068.0,Card,Yes,2026-08-14,10,8
2,Usman Shahab,Rawalpindi,Grocery,Milk,3,37841,15,96494.55,Online,Yes,2026-01-08,29,1
2,Zulaiha Imran,Islamabad,Clothing,T-shirts,1,47862,5,45468.9,Card,Yes,2026-09-24,4,9
2,Zainab Nasir,Lahore,Electronics,Laptop,5,34722,5,164929.5,Cash,No,2026-01-20,29,1
2,Jashaid Qamar,Lahore,Sports,Tennis Ball,4,15780,10,56808.0,Cash,No,2026-08-04,6,8
2,Zain Khan,Peshawar,Sports,Wickets,2,42796,20,68473.6,Online,No,2026-06-29,23,6
2,Iqra Nisar,Karachi,Grocery,Eggs,5,30205,5,143473.75,Card,No,2026-05-19,26,5
2,Usman Malik,Islamabad,Electronics,SmartWatch,2,27648,20,44236.8,Card,Yes,2026-09-21,13,9
2,Taha Shahab,Multan,Furniture,Table,3,45882,0,137646.0,Online,No,2026-02-19,28,2
2,Tanveer Khan,Faisalabad,Furniture,Sofa,2,5123,0,10246.0,Online,Yes,2026-11-17,19,11
2,Ahmed Imran,Rawalpindi,Clothing,T-shirts,2,19777,10,35598.6,Online,No,2026-05-19,9,5
2,John Kamran,Lahore,Electronics,SmartWatch,3,15261,15,38915.55,Card,No,2026-08-24,27,8
2,Zain Qamar,Lahore,Electronics,SmartWatch,5,48874,15,207714.5,Card,Yes,2026-05-24,13,5
2,Taha Azhar,Rawalpindi,Grocery,Bread,4,24217,20,77494.4,Card,Yes,2026-07-14,6,7
2,Waleed Malik,Karachi,Grocery,Eggs,5,9432,0,47160.0,Card,No,2026-12-16,11,12
2,James Usmani,Islamabad,Clothing,T-shirts,5,49293,20,197172.0,Cash,Yes,2026-09-19,18,9
2,Ahmed Shahab,Lahore,Sports,Basket Ball,1,14205,5,13494.75,Cash,No,2026-10-23,6,10
2,Waleed Qasim,Multan,Sports,Basket Ball,3,4447,5,12673.95,Card,No,2026-11-03,8,11
2,Zainab Nasir,Peshawar,Electronics,Headphones,3,13984,20,33561.6,Cash,Yes,2026-08-23,15,8
2,Ahmed Nasir,Lahore,Furniture,Table,3,9330,0,27990.0,Card,Yes,2026-05-07,22,5
2,John Tariq,Peshawar,Electronics,Headphones,5,43320,20,173280.0,Card,Yes,2026-01-07,17,1
2,Eman Tariq,Karachi,Grocery,Milk,1,48878,15,41546.3,Online,No,2026-04-04,11,4
2,Tanveer Qasim,Rawalpindi,Grocery,Eggs,5,33030,0,165150.0,Card,No,2026-04-08,22,4
2,Jashaid Hashir,Rawalpindi,Grocery,Milk,5,13299,15,56520.75,Card,Yes,2026-06-27,12,6
2,Peter Khan,Multan,Furniture,Table,1,49736,5,47249.2,Card,Yes,2026-04-25,19,4
2,Zain Qasim,Multan,Furniture,Chair,4,20110,10,72396.0,Card,No,2026-12-23,25,12
2,Eman Sohail,Islamabad,Sports,Wickets,4,32119,0,128476.0,Cash,Yes,2026-08-24,17,8
2,John Nasir,Faisalabad,Sports,Gloves,1,36158,5,34350.1,Cash,No,2026-10-14,10,10
2,Peter Azhar,Peshawar,Sports,Tennis Ball,3,6097,10,16461.9,Online,Yes,2026-11-21,29,11
2,Eman Junaid,Lahore,Clothing,Shoes,4,41465,10,149274.0,Online,No,2026-09-08,13,9
2,Ali Shahab,Lahore,Sports,Bat,1,12523,20,10018.4,Online,Yes,2026-01-04,25,1
2,John Nisar,Rawalpindi,Furniture,Table,4,13384,0,53536.0,Online,Yes,2026-03-13,9,3
2,Sara Shahab,Peshawar,Electronics,SmartWatch,5,26574,0,132870.0,Cash,Yes,2026-12-25,29,12
2,Zain Kamran,Karachi,Clothing,Shoes,1,33634,15,28588.9,Card,Yes,2026-02-17,1,2
2,Ali Nasir,Islamabad,Furniture,Sofa,4,30643,5,116443.4,Card,No,2026-07-05,1,7
2,Eman Usmani,Faisalabad,Sports,Football,3,21955,5,62571.75,Cash,Yes,2026-01-25,6,1
2,Jashaid Hashir,Peshawar,Clothing,Shoes,2,42618,20,68188.8,Online,Yes,2026-09-02,21,9
2,Waleed Tariq,Islamabad,Clothing,Pant,1,28770,10,25893.0,Cash,No,2026-04-26,18,4
2,John Shahab,Faisalabad,Sports,Football,1,38176,20,30540.8,Online,No,2026-11-07,13,11
2,Zulaiha Imran,Peshawar,Clothing,Pant,4,43503,0,174012.0,Online,Yes,2026-06-20,9,6
2,Ahmed Nasir,Faisalabad,Furniture,Desk,3,20659,10,55779.3,Online,No,2026-12-15,19,12
2,Usman Malik,Islamabad,Grocery,Rice,4,36576,0,146304.0,Cash,No,2026-01-15,16,1
2,Jashaid Qasim,Peshawar,Grocery,Rice,5,2384,0,11920.0,Cash,No,2026-04-15,21,4
2,Tanveer Junaid,Faisalabad,Sports,Football,1,27678,20,22142.4,Online,No,2026-10-01,26,10
2,Zain Nasir,Multan,Grocery,Bread,2,30391,0,60782.0,Cash,No,2026-01-25,7,1
2,Zulaiha Nisar,Lahore,Furniture,Bed,2,17961,0,35922.0,Online,No,2026-08-16,22,8
2,Eman Junaid,Lahore,Furniture,Table,1,49141,0,49141.0,Cash,No,2026-09-12,2,9
2,John Moiz,Karachi,Grocery,Eggs,3,36798,5,104874.3,Online,No,2026-04-29,11,4
2,Ali Moiz,Multan,Electronics,Mobile,1,38834,0,38834.0,Online,Yes,2026-11-03,15,11
2,Zulaiha Qamar,Peshawar,Grocery,Eggs,4,12147,10,43729.2,Cash,No,2026-02-25,29,2
2,Zain Qasim,Faisalabad,Electronics,SmartWatch,1,36001,20,28800.8,Card,Yes,2026-05-15,15,5
2,Waleed Kamran,Lahore,Electronics,Laptop,2,43726,0,87452.0,Cash,Yes,2026-08-09,26,8
2,Tanveer Usmani,Peshawar,Sports,Football,3,25648,15,65402.4,Card,Yes,2026-01-09,10,1
2,Peter Junaid,Peshawar,Clothing,Jacket,3,1714,5,4884.9,Cash,No,2026-08-12,14,8
2,Javaid Hashir,Karachi,Electronics,SmartWatch,5,12233,15,51990.25,Online,Yes,2026-03-12,22,3
2,James Malik,Lahore,Electronics,SmartWatch,1,7549,0,7549.0,Cash,No,2026-08-16,25,8
2,Tanveer Tariq,Rawalpindi,Furniture,Chair,2,37391,0,74782.0,Card,Yes,2026-03-04,12,3
2,Zain Moiz,Peshawar,Clothing,Pant,4,15918,0,63672.0,Cash,No,2026-02-16,17,2
2,Ahmed Nisar,Lahore,Clothing,Shoes,4,33863,5,128679.4,Cash,Yes,2026-09-03,21,9
2,James Nisar,Multan,Grocery,Milk,3,35314,20,84753.6,Online,No,2026-02-03,7,2
2,Zulaiha Kamran,Islamabad,Grocery,Milk,4,19329,20,61852.8,Online,No,2026-07-26,9,7
2,Waleed Malik,Karachi,Furniture,Sofa,1,8532,0,8532.0,Cash,Yes,2026-06-02,1,6
2,Zain Qasim,Rawalpindi,Furniture,Sofa,3,40581,20,97394.4,Card,No,2026-05-21,17,5
2,Eman Malik,Peshawar,Grocery,Eggs,1,4517,0,4517.0,Online,Yes,2026-07-14,27,7
2,Jashaid Ahmed,Lahore,Sports,Tennis Ball,4,48485,15,164849.0,Online,Yes,2026-10-24,16,10
2,John Nasir,Rawalpindi,Furniture,Bed,4,5268,5,20018.4,Online,No,2026-01-07,28,1
2,Eman Tariq,Rawalpindi,Clothing,Pant,2,12485,15,21224.5,Card,No,2026-03-24,20,3
2,Iqra Kamran,Islamabad,Sports,Wickets,4,20499,15,69696.6,Card,No,2026-12-16,26,12
2,Zulaiha Malik,Karachi,Clothing,Shoes,5,4460,15,18955.0,Online,Yes,2026-11-16,11,11
2,James Junaid,Peshawar,Sports,Tennis Ball,3,23215,20,55716.0,Cash,Yes,2026-09-03,23,9
2,John Nasir,Islamabad,Electronics,Laptop,4,20038,5,76144.4,Card,No,2026-12-18,2,12
2,Taha Qasim,Rawalpindi,Electronics,SmartWatch,4,18588,5,70634.4,Online,Yes,2026-01-12,29,1
2,John Nasir,Karachi,Electronics,SmartWatch,3,21344,20,51225.6,Online,Yes,2026-10-13,23,10
2,John Imran,Rawalpindi,Electronics,Mobile,4,40705,20,130256.0,Online,No,2026-01-07,25,1
2,James Imran,Peshawar,Furniture,Desk,5,37933,15,161215.25,Card,No,2026-03-01,8,3
2,Usman Junaid,Rawalpindi,Electronics,Laptop,3,8943,10,24146.1,Cash,No,2026-02-16,13,2
2,Javaid Nisar,Peshawar,Furniture,Bed,5,39331,10,176989.5,Card,No,2026-09-13,18,9
2,John Shahab,Faisalabad,Furniture,Desk,2,8635,10,15543.0,Online,Yes,2026-03-26,13,3
2,Ali Qasim,Peshawar,Electronics,Laptop,3,6535,5,18624.75,Cash,No,2026-05-20,6,5
2,Tanveer Khan,Multan,Grocery,Milk,5,14926,0,74630.0,Card,Yes,2026-12-25,11,12
2,Sara Ahmed,Lahore,Grocery,Eggs,2,47715,5,90658.5,Card,Yes,2026-02-16,15,2
2,Iqra Nasir,Lahore,Clothing,T-shirts,4,41107,5,156206.6,Card,No,2026-05-04,9,5
2,Zainab Nasir,Faisalabad,Grocery,Eggs,5,6298,20,25192.0,Card,Yes,2026-08-01,13,8
2,Ahmed Sohail,Rawalpindi,Sports,Tennis Ball,5,23373,20,93492.0,Cash,Yes,2026-10-01,6,10
2,Tanveer Moiz,Rawalpindi,Grocery,Milk,2,28574,0,57148.0,Card,Yes,2026-07-16,26,7
2,Sara Usmani,Islamabad,Sports,Football,3,14118,20,33883.2,Card,No,2026-04-07,23,4
2,Sara Nisar,Lahore,Grocery,Milk,4,39064,0,156256.0,Cash,Yes,2026-02-13,11,2
2,Tanveer Malik,Islamabad,Furniture,Table,3,14602,10,39425.4,Online,Yes,2026-07-16,30,7
2,Taha Usmani,Karachi,Clothing,T-shirts,5,30188,5,143393.0,Card,Yes,2026-09-03,23,9
2,Usman Ahmed,Karachi,Electronics,Mobile,3,1239,20,2973.6,Cash,No,2026-01-23,15,1
2,Peter Imran,Peshawar,Electronics,Mobile,1,39047,0,39047.0,Online,Yes,2026-10-17,18,10
2,Ali Usmani,Faisalabad,Grocery,Bread,3,43181,10,116588.7,Card,No,2026-05-05,15,5
2,Ahmed Moiz,Lahore,Furniture,Desk,5,44552,10,200484.0,Online,Yes,2026-02-06,21,2
2,James Nisar,Lahore,Grocery,Eggs,2,38516,5,73180.4,Cash,No,2026-11-20,21,11
2,Ahmed Kamran,Rawalpindi,Grocery,Eggs,3,32624,5,92978.4,Card,Yes,2026-02-26,10,2
2,Zulaiha Ahmed,Lahore,Sports,Basket Ball,2,43379,15,73744.3,Card,No,2026-03-29,14,3
2,Peter Ahmed,Faisalabad,Grocery,Bread,1,17636,0,17636.0,Card,No,2026-06-16,3,6
2,Peter Shahab,Lahore,Clothing,Shoes,4,11919,15,40524.6,Online,No,2026-01-25,5,1
2,Zulaiha Nasir,Lahore,Sports,Football,3,48668,10,131403.6,Card,Yes,2026-03-28,4,3
2,Sara Usmani,Karachi,Sports,Bat,3,8912,0,26736.0,Card,No,2026-11-21,9,11
2,Ali Qamar,Lahore,Clothing,Pant,5,20519,20,82076.0,Cash,No,2026-01-01,29,1
2,Peter Sohail,Rawalpindi,Grocery,Rice,3,15171,15,38686.05,Cash,No,2026-02-07,24,2
2,John Junaid,Rawalpindi,Electronics,Mobile,1,1096,15,931.6,Online,Yes,2026-01-10,7,1
2,John Khan,Islamabad,Furniture,Sofa,2,41268,20,66028.8,Card,Yes,2026-05-23,28,5
2,Sara Hashir,Karachi,Electronics,SmartWatch,1,1866,5,1772.7,Card,No,2026-09-06,11,9
2,Waleed Kamran,Rawalpindi,Furniture,Chair,2,39188,5,74457.2,Cash,No,2026-12-21,21,12
2,James Ahmed,Multan,Sports,Gloves,5,16207,15,68879.75,Card,No,2026-02-07,28,2
2,Eman Azhar,Faisalabad,Sports,Wickets,1,25061,0,25061.0,Cash,No,2026-05-26,6,5
2,Iqra Azhar,Lahore,Furniture,Bed,5,28550,15,121337.5,Cash,Yes,2026-06-08,21,6
2,Iqra Nisar,Islamabad,Furniture,Desk,4,4573,0,18292.0,Cash,Yes,2026-11-16,20,11
2,Tanveer Usmani,Lahore,Grocery,Bread,1,48258,20,38606.4,Online,Yes,2026-11-01,25,11
2,Waleed Usmani,Faisalabad,Grocery,Milk,5,24499,0,122495.0,Card,Yes,2026-03-01,27,3
2,Zain Usmani,Lahore,Sports,Gloves,5,12030,10,54135.0,Online,Yes,2026-01-06,26,1
2,Eman Imran,Lahore,Sports,Basket Ball,4,13160,5,50008.0,Cash,No,2026-09-02,22,9
